Name,Code,Industry,myOpinion,Price,Change,Change%,Volume,PE,PB,"Market cap",Revenue,Profit,NetMargin,ROE,1M,3M,1Y,3Y,5Y,10Y
"Thirumalai Chemicals",4093,Chemicals,YES,138.20," -1.15 "," -0.83% ","581,506",7.93,2.35,"1,417.05","1,247.11",168.77,13.42,35.10,-14.38,-4.20,-16.53,84.47,78.89,25.80
"Thomas Cook (India)",4094,Services,YES,245.90," 2.35 "," 0.96% ","249,844",1.53,1.05,"9,110.72","10,338.24","6,097.11",58.08,120.77,1.21,-10.78,0.90,6.61,34.06,12.76
"Thyrocare Technologies",23353,Services,YES,597.65," -41.85 "," -6.54% ","55,321",34.23,6.98,"3,240.07",365.71,94.70,24.52,22.16,-1.27,2.45,-11.83,-,-,-
"Tide Water Oil Co. (India)",5492,General,,"5,441.60"," -96.15 "," -1.74% ","2,080",18.23,2.79,"1,896.76","1,146.25",104.06,8.85,15.43,-5.48,-7.22,-21.96,9.09,26.42,18.42
"Time Technoplast",5493,Chemicals,YES,152.20," -0.70 "," -0.46% ","319,706",18.42,2.27,"3,451.00","3,203.65",192.39,6.00,13.27,6.75,17.66,-23.76,42.40,35.54,9.96
"Timken India",4052,Engineering,,618.80," -17.80 "," -2.80% ","50,620",45.97,6.31,"4,677.10","1,317.51",101.75,7.60,13.94,-12.99,-15.27,-18.60,1.16,31.31,21.48
"Tinplate Co. of India",4102,Mines/Mineral,YES,184.10," -6.30 "," -3.31% ","1,017,603",28.14,2.81,"1,927.98","2,250.51",68.52,3.02,11.27,3.89,7.62,-32.08,44.06,38.18,20.63
"Titagarh Wagons",18632,"Consumer Goods",,79.45," -5.10 "," -6.03% ","555,138",495.30,1.02,903.92,366.17,1.83,0.47,-16.16,-13.87,-17.63,-37.07,-10.24,30.19,-5.04
"Titan Company",4114,General,Explore,800.60," -23.00 "," -2.79% ","4,259,892",58.46,13.15,"71,222.64","16,306.16","1,194.53",7.27,23.70,-12.42,-7.61,29.69,35.93,28.09,29.59
"Torrent Pharmaceuticals",4126,Pharma,,"1,729.75"," -29.60 "," -1.68% ","453,321",44.78,6.11,"29,240.84","6,500.00",653.00,9.72,15.12,-1.13,16.97,28.56,6.41,31.21,34.72
"Torrent Power",17005,Utilities,,222.60," -19.15 "," -7.92% ","2,209,297",11.21,1.39,"10,823.49","12,008.23",976.20,7.94,13.32,-9.69,-5.58,-0.81,8.03,25.60,8.28
Trent,2176,General,Explore,352.95," -1.25 "," -0.35% ","214,045",101.55,7.17,"11,873.68","2,162.73",116.93,5.33,6.98,-3.78,12.22,17.88,40.38,30.32,22.07
Trident,46,Manufacturing,YES,64.00," -0.35 "," -0.54% ","1,008,923",13.80,1.09,"3,228.29","4,608.26",234.01,5.00,9.24,1.20,9.13,-37.95,21.56,48.01,16.49
"Triveni Turbine",21350,Engineering,,109.75," -7.35 "," -6.28% ","125,747",35.35,7.67,"3,613.20",801.17,108.70,13.39,23.02,-6.85,-4.28,-22.83,0.38,17.33,-
"TTK Prestige",4007,"Consumer Goods",,"6,740.50"," -13.20 "," -0.20% ","5,388",49.20,7.50,"7,798.54","1,807.86",158.50,8.69,28.20,10.06,18.07,6.63,20.85,12.50,44.36
"Tube Investments Of India",23857,Auto,,285.05," -10.30 "," -3.49% ","232,541",31.05,4.03,"5,365.44","5,273.97",190.89,3.60,13.74,6.18,25.86,-,-,-,-
"TV Today",15738,General,YES,398.25," -35.45 "," -8.17% ","67,618",17.61,3.21,"2,447.30",680.98,138.99,19.64,19.14,-4.33,-9.37,19.78,21.97,37.90,16.53
"TV18 Broadcast",17095,General,,39.40," -1.60 "," -3.90% ","10,769,457",830.82,2.03,"6,754.58","2,669.82",-41.72,-1.55,-1.84,-18.99,-29.68,-6.74,6.45,12.12,-7.54
"TVS Electronics",15727,Services,Explore,270.10," -13.55 "," -4.78% ","51,747",27.24,5.83,502.55,"5,230.88",18.45,0.35,20.46,-20.42,-26.60,-8.29,32.84,81.40,25.79
"TVS Motor Co.",6421,Auto,Explore,593.40," -5.75 "," -0.96% ","1,917,666",41.45,9.31,"28,175.04","15,883.85",679.73,4.25,27.15,9.62,2.21,-8.82,36.38,77.72,43.39
"TVS Srichakra",4010,Auto,,"2,726.45"," -57.75 "," -2.07% ","2,442",15.61,3.03,"2,087.12","2,200.82",133.73,6.04,19.56,-5.00,-12.41,-14.48,-0.04,72.48,42.92
"UCO Bank",15704,Bank/Finance,,18.15," -1.00 "," -5.22% ","1,424,328",-,0.60,"7,257.68","13,985.35","3,511.28",0.00,-1.98,-4.18,-5.17,-40.13,-26.74,-21.93,-6.73
UFLEX,1172,Chemicals,YES,318.15," -12.40 "," -3.75% ","238,318",7.37,0.56,"2,295.24","7,226.41",308.99,4.26,8.21,-0.33,17.55,-26.59,29.31,42.94,11.88
"UFO Moviez",22894,Services,,333.90," -8.70 "," -2.54% ","22,704",16.70,2.03,946.63,573.35,46.85,8.02,12.48,-10.08,-8.71,-16.11,-16.20,-,-
"Ujjivan Financial Services",22699,Bank/Finance,,295.50," -20.30 "," -6.43% ","1,845,905",-,2.05,"3,587.63",0.00,-1.10,-14.13,0.41,-17.96,-20.69,-15.98,-,-,-
"Ultratech Cement",15812,Cement,Explore,"4,069.35"," 18.65 "," 0.46% ","551,314",57.10,4.14,"111,754.88","33,397.54","1,957.69",5.78,8.77,-6.01,12.68,-2.17,11.95,17.10,21.91
"Unichem Laboratories",4206,Pharma,,213.25," -0.20 "," -0.09% ","65,242",-,0.54,"1,491.62",993.77,"2,534.45",-2.80,136.04,-7.22,-12.61,-14.99,-8.00,6.39,11.25
"Union Bank of India",6221,Bank/Finance,,73.80," -4.65 "," -5.93% ","12,384,158",-,0.38,"8,629.91","33,295.77","9,688.18",2.34,-1.10,-16.41,-14.18,-45.72,-25.82,-10.45,-6.93
"Uniphos Enterprises",4234,Chemicals,YES,116.45," -12.90 "," -9.97% ","75,605",45.06,0.41,806.73,0.00,17.91,88.75,0.91,32.27,46.84,8.16,47.44,47.64,15.42
Unitech,4226,General,,2.90," -0.15 "," -4.92% ","19,575,258",-,0.10,766.58,"1,324.85",-308.57,-24.38,-4.43,-25.61,-31.46,-58.50,-21.50,-29.33,-31.06
"United Bank Of India",7413,General,,11.20," -0.45 "," -3.86% ","628,263",-,0.45,"3,388.95","8,423.36","1,783.02",2.36,-1.02,-2.96,-1.93,-39.35,-20.11,-19.08,-
"United Breweries",7939,General,,"1,311.90"," 4.25 "," 0.33% ","990,966",76.22,11.89,"34,606.67","12,774.38",454.02,3.55,15.71,-4.95,2.35,63.22,14.59,9.61,24.61
"United Spirits",2407,General,,537.15," -23.80 "," -4.24% ","3,405,712",67.34,15.11,"39,064.10","26,667.50",580.10,2.16,31.01,-13.56,-17.79,4.78,-4.71,1.17,7.25
UPL,5331,Chemicals,YES,665.80," -26.50 "," -3.83% ","5,107,837",16.49,3.50,"33,912.03","17,789.00","2,149.00",11.66,25.76,7.13,7.17,-15.53,13.73,36.77,15.63
"Usha Martin",4252,Mines/Mineral,,31.30," -1.10 "," -3.40% ","8,192,955",-,1.29,953.84,"4,953.71",-161.45,-3.21,-32.15,12.54,8.65,20.08,28.32,7.42,-6.96
"V-Guard Industries",18410,General,Explore,189.40," -3.40 "," -1.76% ","1,483,201",55.77,10.67,"8,044.24","2,376.93",144.24,6.04,20.31,-12.24,-9.52,-5.37,43.12,39.79,47.61
"VA Tech Wabag",21004,Engineering,,390.55," 22.10 "," 6.00% ","388,025",15.51,1.85,"2,110.93","3,476.57",147.16,4.23,13.63,-0.18,-5.25,-38.91,-17.45,10.38,-
Vakrangee,4286,IT,,36.05," -0.50 "," -1.37% ","13,989,515",7.26,1.48,"3,816.99","6,211.65",525.55,8.40,29.47,-19.64,-28.40,-85.93,-17.10,-0.11,23.45
"Vardhman Special Steels",21185,Mines/Mineral,YES,113.85," -7.70 "," -6.33% ","33,029",12.92,1.17,408.91,926.34,31.66,3.39,10.15,-12.66,-5.56,-20.29,63.44,56.55,-
"Vardhman Textiles",2316,Manufacturing,,"1,007.05"," -24.35 "," -2.36% ","91,396",9.75,1.13,"5,767.12","6,380.64",583.64,8.90,12.48,-8.89,-15.25,-12.73,3.03,26.53,29.12
"Varroc Engineering",23180,Auto,,985.90," -2.75 "," -0.28% ","41,820",29.42,2.77,"13,244.56",-,-,-,15.24,-2.72,-,-,-,-,-
"Varun Beverages",23577,"Consumer Goods",,777.80," -10.60 "," -1.34% ","57,993",50.35,6.76,"14,205.28","4,750.86",285.79,6.00,12.28,-4.72,3.69,46.84,-,-,-
Vedanta,3520,Mines/Mineral,,230.45," 0.35 "," 0.15% ","42,361,028",8.15,1.30,"85,383.95","95,787.00","13,868.00",14.06,22.14,4.79,0.26,-28.80,32.55,5.18,7.72
"Vesuvius India",4334,General,YES,"1,158.90"," -18.15 "," -1.54% ","6,071",26.18,3.42,"2,362.46",906.34,90.25,9.77,15.20,-3.92,-5.03,-14.05,20.78,26.82,21.05
"Veto Switchgears  and  Cables",21869,Engineering,YES,143.15," -6.50 "," -4.34% ","60,616",8.95,1.76,275.64,261.65,30.78,11.63,20.56,-11.03,-18.65,-31.13,26.77,21.94,-
"Videocon Industries",4345,General,,3.80," -0.10 "," -2.56% ","312,312",-,0.09,122.75,"1,482.27","-7,252.43",-353.08,-40.49,-29.09,-59.59,-77.90,-69.52,-53.42,-33.45
"Vijaya Bank",5556,Bank/Finance,,48.80," -3.95 "," -7.49% ","6,228,868",10.24,0.63,"6,312.08","13,095.30","4,565.81",3.12,0.44,-22.00,-11.84,-19.00,11.51,4.46,3.13
"Vinati Organics",4371,Chemicals,YES,"1,349.85"," -3.60 "," -0.27% ","33,324",39.00,8.02,"6,903.87",823.68,177.04,20.82,19.49,2.14,37.18,43.59,41.91,70.99,51.47
"VIP Industries",4270,General,Explore,508.50," -14.45 "," -2.76% ","351,358",48.28,13.03,"7,200.12","1,527.58",149.12,9.71,28.26,-13.75,15.38,109.43,87.75,61.06,45.09
"Vodafone Idea",6883,Services,,45.45," -0.30 "," -0.66% ","52,394,330",-,0.79,"21,954.90","26,001.60","-3,397.20",-12.83,-3.42,-14.19,-25.29,-43.52,-32.21,-22.49,-5.70
"Voltamp Transformers",16857,Engineering,,885.00," -6.35 "," -0.71% ","12,358",12.08,1.41,894.35,674.44,74.02,10.41,12.40,-5.18,-11.31,-24.46,9.49,19.47,1.84
Voltas,4414,General,Explore,562.85," -5.00 "," -0.88% ","1,971,129",32.74,4.57,"18,685.06","6,607.85",573.70,8.50,15.92,-7.86,9.13,5.59,29.56,49.72,16.59
"VRL Logistics",22886,Services,,294.70," -0.95 "," -0.32% ","106,744",32.21,4.33,"2,674.17","1,958.92",83.01,4.21,16.32,-7.95,-11.92,-19.79,-9.65,-,-
"VST Industries",4274,"Consumer Goods",,"2,962.95"," -37.05 "," -1.24% ","1,532",22.27,7.04,"4,528.57","1,059.45",203.34,18.74,32.45,-4.90,3.19,6.63,26.44,14.54,27.10
"VST Tillers Tractors",4275,Engineering,YES,"1,954.05"," -35.95 "," -1.81% ","2,063",17.24,2.77,"1,692.14",728.30,98.16,12.82,20.43,-11.01,-17.13,-5.25,12.81,35.38,36.74
"Wabco India",18640,Engineering,,"7,010.80"," 59.20 "," 0.85% ","7,311",45.32,8.35,"13,295.90","2,791.85",293.36,10.27,19.63,3.67,-1.52,15.65,0.88,33.67,-
"Websol Energy Systems",4434,Utilities,YES,38.35," -0.65 "," -1.67% ","94,506",-,1.37,111.46,115.30,-10.53,-8.06,0.00,-12.53,-25.73,-68.19,29.18,55.60,-10.84
"Welspun Corp",5755,General,YES,163.40," -3.75 "," -2.24% ","1,649,702",28.73,1.48,"4,319.21","7,992.50",233.72,2.87,8.44,9.55,32.18,18.35,13.24,37.98,-4.42
"Welspun India",4441,Engineering,,63.95," -4.35 "," -6.37% ","2,736,989",16.77,2.38,"6,505.60","6,060.30",402.45,6.54,15.92,-0.46,12.22,-11.72,-8.45,59.08,32.05
"West Coast Paper Mills",4445,"consumer Goods",YES,360.70," -18.10 "," -4.78% ","453,748",9.41,2.59,"2,385.03","1,783.36",253.55,14.03,44.61,3.33,38.19,98.95,80.90,47.36,21.38
"Westlife Development",4716,Services,,340.00," -10.20 "," -2.91% ","36,184",188.56,9.64,"5,290.31","1,214.23",28.06,2.27,2.42,-14.78,-1.16,37.24,8.42,-1.34,-
"Wheels India",5579,Auto,Explore,"1,039.40"," 0.40 "," 0.04% ","9,491",32.44,4.57,"2,491.16","2,642.65",76.80,2.89,13.90,-1.81,-17.26,44.27,20.83,40.39,34.92
Whirlpool,4458,"Consumer Goods",Explore,"1,495.45"," 0.10 "," 0.01% ","76,892",49.87,9.91,"19,037.75","5,026.50",381.76,7.44,21.85,-14.02,-2.68,17.07,31.99,57.27,41.11
"Wim Plast",4469,Chemicals,,900.70," 0.30 "," 0.03% ","3,361",23.88,3.52,"1,081.14",386.35,45.27,11.67,15.90,-6.49,6.94,-34.30,-2.65,40.80,42.77
Wipro,4475,IT,,335.20," 2.50 "," 0.75% ","6,637,721",18.97,3.03,"152,619.82","55,091.60","8,018.40",13.93,15.97,16.93,30.25,15.87,4.43,7.25,10.42
Wockhardt,4479,General,,578.55," -50.05 "," -7.96% ","3,232,507",-,2.35,"6,394.55","4,053.55",-299.34,-7.16,-21.81,-10.29,-15.11,-11.82,-25.15,-0.39,12.39
"Wonderla Holidays",22392,General,,297.75," -3.00 "," -1.00% ","19,554",37.19,2.10,"1,692.72",272.04,45.52,16.31,5.09,-8.34,-10.11,-16.23,2.70,-,-
"Yes Bank",15907,Bank/Finance,YES,226.50," -92.70 "," -29.04% ","293,552,756",11.60,1.94,"52,432.15","22,191.66","8,147.27",3.30,1.60,-41.93,-31.80,-39.77,13.86,26.05,23.36
"Zee Entertainment",4505,General,YES,450.85," 0.05 "," 0.01% ","6,224,800",29.52,5.51,"43,422.54","6,917.46","1,465.54",20.06,20.72,-12.15,-19.76,-15.59,3.98,15.06,15.76
"Zee Learn",21041,General,YES,38.20," -0.55 "," -1.42% ","333,726",21.26,3.27,"1,235.79",315.56,60.56,18.72,15.52,-2.19,2.71,-12.17,6.47,8.84,-
"Zensar Technologies",1196,IT,YES,278.25," -15.10 "," -5.15% ","240,759",22.54,3.58,"6,231.65","3,275.75",282.32,8.42,15.86,-4.53,9.69,84.61,19.72,43.89,36.10
"Zydus Wellness",7997,"Consumer Goods",YES,"1,541.60"," -32.25 "," -2.05% ","16,677",44.80,8.39,"6,019.84",530.66,136.96,24.15,21.87,8.88,12.46,72.70,24.61,22.92,31.46
